"Sr.No.","District","Name of the College,Full Address with Pin Code","LocationRural ®Urban(U)","Year ofEstablish-ment","Type ofCollege forMen only(M)For Womenonly(W)Co-education(CE)","Coursesoffered inthe CollegeUp toBachelorDegree(UG)Up toMasterDegree(PG)Or above","Whetherrecognized by theUGCunderSection2(f)&12B",Course Conduced
1.,2.,3.,4.,5.,6.,7.,8.,9.
1,Pune,"Deccan Education Society’sFergusson College,(Arts, Science)Deccan, Pune – 411 004.Ph.No.020-25654212/25675960E.Mail: office@fergusson.edu(ID.NO.PU/PN/AS/02/1885)",U,1885,MW,"UG, PG",,"B.A., B.A-Music., B.Sc.,B.Sc.-Computer Science,B.Sc-Bio-technologyB.Sc-EnvironmentalScience,B.Sc- Microbiology,Vocational ElectronicEquipment maintenance,Vocational StillPhotography andAudiovisual,Vocational BiotechnolgyM.A-English, Marathi,Economics,Psychology,M.Sc- Org Chemistry,Analytical Chemistry,Bio-Chemistry,M.Sc.Tec.Ind.Maths,"
"",,(ID.NO:PU/PN/C/361/2009),,,,,,
176,Pune,Jog Education Trust’s,U,2009,MW,U G,,B.Com
"",,P. Jog College of Science &,,,,,,B.B.A
"",,"Commerce,",,,,,,B.C.A
"",,"Mayur Colony ,Kothrud, .",,,,,,
"",,Pune-411 038.,,,,,,
"",,Ph. No.020-25431065.,,,,,,
"",,Website-,,,,,,
"",,jogeducationalinstitutes.com,,,,,,
"",,(ID.NO:PU/PN/C/362/2009),,,,,,
177,Pune,Synergy Foundation’s,U,2009,MW,U G,,B.B.A
"",,"Synergy School of  Commerce,",,,,,,B.C.A
"",,"Khajina Vihir Chowk,",,,,,,B.B.M
"",,"Sadashiv Peth , Pune-411 030.",,,,,,
"",,Ph. No.020-25431065.,,,,,,
"",,(ID.NO:PU/PN/C/363/2009),,,,,,
"",,,,,,,,
178,Pune,Progressive Education Society’s,U,2009,MW,U G,,B.B.A
"",,Modern College of Commerce &,,,,,,B.C.A
"",,Computer Studies,,,,,,
"",,"Yamunanagar, Nigdi,",,,,,,
"",,Pune-411 044.,,,,,,
"",,Ph. No. 020-27661350,,,,,,
"",,(ID.NO:PU/PN/C/366/2009),,,,,,
179,Pune,Shikshan Prasarak  Mandal’s,R,2009,MW,U G,,B.C.A
"",,Shri. Datta Digambar College of,,,,,,
"",,"Commerce & Science,",,,,,,
"",,"Awasari Bk, Tal. Ambegaon,",,,,,,
"",,Dist. Pune-412 306,,,,,,
"",,Ph. No. 02133-263119,,,,,,
"",,(ID.NO:PU/PN/C/367/2009),,,,,,
"",,,,,,,,
180,Pune,Pandurang Gramin Vikas,R,2009,MW,U G,,B.A
"",,Praishathan’s,,,,,,B.Com
"",,"Dilip Walse Patil Arts,",,,,,,B.Sc
"",,"Commerce & Science College,",,,,,,
"",,"Nimgaonsava, Tal. Junnar,",,,,,,
"",,Dist. Pune-410 504.,,,,,,
"",,Ph. No. 02132-237181,,,,,,
"",,(ID.NO:PU/PN/ACS/368/2009),,,,,,
"",,,,,,,,
181,Pune,Shanti Education Foundation’s,U,2009,MW,U G,,B.B.A
"",,"Shanti College of Commerce,",,,,,,B.C.A
"",,"163/A, Amar Plaza,",,,,,,
"",,"Pune-Solapur Road, Off Vaibhav",,,,,,
"",,"Theatre, Hadpsar, Pune-411 028.",,,,,,
"",,Ph. No. 020-26812922,,,,,,
"",,(ID.NO:PU/PN/C/369/2009),,,,,,
182,Pune,"NCIT India,",U,2009,MW,U G,,B.B.A
"",,"IIBM College of BBA & BCA,",,,,,,B.C.A
"",,"8/2, D-3, MIDC, Chinchwad,",,,,,,
"",,Pune-411 019.,,,,,,
"",,Ph. No. 020-32401819.,,,,,,
"",,www.iibm.org.in,,,,,,
"",,(ID.NO:PU/PN/C/370/2009),,,,,,
183,Pune,Dnyanoday Prashikshan,U,2009,MW,U G,,B.Com
"",,"Sevabhavi Sanstha’s,",,,,,,B.B.A
"",,Foresight College of  Commerce,,,,,,B.C.A
"",,"283, Shukrawar Peth, Prestige",,,,,,B.B.M
"",,"Point,  Pune-411 002.",,,,,,
"",,Ph. No. 020-24444999.,,,,,,
"",,www.foresightedu.com,,,,,,
"",,(ID.NO:PU/PN/C/371/2009),,,,,,
184,Pune,"Ignited Minds Society’s,",U,2009,MW,U G,,B.Sc- Computer Science
"",,Mulshi Institute of Science &,,,,,,B.B.A
"",,"Commerce,",,,,,,B.C.A
"",,"Gat No. 237, 238, 241, 242 &",,,,,,B.B.M
"",,"243, Sambhave, Tal. Mulshi,",,,,,,
"",,Dist. Pune-412 108.,,,,,,
"",,Ph. No. 020-65005452,,,,,,
"",,Ims_pune@rediffmail.com,,,,,,
"",,(ID.NO:PU/PN/CS/372/2009),,,,,,
185,Pune,"Behere Education Society’s,",U,2009,MW,U G,,B.B.A
"",,"Behere College of  Commerce,",,,,,,B.C.A
"",,"Sagardeep Complex, 234,",,,,,,
"",,"Navi Peth, Pune-411 030.",,,,,,
"",,Ph. No. 020-24331448,,,,,,
"",,www.beheresacademy.com,,,,,,
"",,(ID.NO:PU/PN/C/373/2009),,,,,,
186,Pune,Amplify Mindware Academy for,R,2009,MW,U G,,B.B.A
"",,Development of Education &,,,,,,B.C.A
"",,"Research, National College of",,,,,,B.com.
"",,Commerce & Computer,,,,,,
"",,"Application,  Hole Vasti, Undri",,,,,,
"",,"Pisoli, Hadapsar, Pune-411 028..",,,,,,
"",,Ph. No. 020-26970151,,,,,,
"",,(ID.NO:PU/PN/C/374/2009),,,,,,
187,Pune,Bhima Shaikshanik Nyas’s,R,2009,MW,U G,,B.A
"",,Subhash Anna Kul,,,,,,B.Com
"",,"Arts, Commerce & Science",,,,,,B.Sc
"",,"College,  Madhukarnagar, Patas,",,,,,,
"",,"Tal. Daund, Dist. Pune.412 219",,,,,,
"",,Ph.No.  (02117) 222312,,,,,,
"",,(ID.NO:PU/PN/ACS/375/2009),,,,,,
"",,,,,,,,
188,Pune,Atharva Dnyan Prasarak,U,2009,MW,U G,,B.B.A
"",,Mandal’s,,,,,,B.C.A
"",,"Atharva Arts, Commerce",,,,,,
"",,"College,",,,,,,
"",,"S.No. 90, Alandi Road, Near",,,,,,
"",,"R.T.O., Yerawada,  Pune.",,,,,,
"",,Ph.No.  (020) 24390998,,,,,,
"",,e-mail :,,,,,,
"",,atharva_edu@indiatimes.com,,,,,,
"",,(ID.NO:PU/PN/C/381/2009),,,,,,
"",,,,,,,,
189,Pune,Late Vitthalroa  Beldare Patil,U,2009,MW,U G,,B.B.A
"",,Dnyanprasarak Sanstha’s,,,,,,B.C.A
"",,Sun-Bright College &,,,,,,
"",,"Management Studies,",,,,,,
"",,"S.No. 54/15, Ambegaon,",,,,,,
"",,"Tal. Haveli, Dist- Pune.",,,,,,
"",,(ID.NO:PU/PN/C/382/2009),,,,,,
"",,,,,,,,
"",,,,,,,,
190,Pune,Unity Education Trust’s,U,2009,MW,U G,,B.B.A
"",,"Unity Night College,",,,,,,B.C.A
"",,"Kothrud, Tal. Haveli",,,,,,
"",,Dist- Pune-411 038.,,,,,,
"",,(ID.NO:PU/PN/C/383/2009),,,,,,
191,Pune,Sadashiv Moholkar Shikshan,U,2009,MW,U G,,B.B.A
"",,Sanstha’s,,,,,,B.C.A
"",,Khanduji Moholkar College,,,,,,
"",,"of  Computer Science,",,,,,,
"",,"At. Junction, Post : Lasurne,",,,,,,
"",,Tal. Indapur Dist- Pune-413 114.,,,,,,
"",,Ph.No.(02118)272605,,,,,,
"",,(ID.NO:PU/PN/C/386/2009),,,,,,
192,Pune,Sadashiv  Moholkar  Shikshan,U,2009,MW,U G,,B.B.A
"",,Sanstha’s,,,,,,B.C.A
"",,Khanduji  Moholkar  College  of,,,,,,
"",,"Computer  Science,",,,,,,
"",,"At. Junction, Post : Lasurne,",,,,,,
"",,Tal. Indapur Dist- Pune-413 114.,,,,,,
"",,Ph.No.  (02118) 272605,,,,,,
"",,(ID.NO:PU/PN/C/386/2009),,,,,,
"",,,,,,,,
193,Pune,Shree Shivaji Education,U,2009,MW,U G,,B.A
"",,Society’s,,,,,,B.Com
"",,"Smt. Ratnaprabhdevi, Patil",,,,,,B.Sc
"",,Mahila Mahavidyalaya,,,,,,
"",,"Bawada , Tal. Indapur",,,,,,
"",,Dist- Pune-413 114.,,,,,,
"",,Ph.No.  (02111) 275747,,,,,,
"",,(ID.NO:PU/PN/ACS/387/2009),,,,,,
194,Pune,Subhash Vidya Mandal’s,U,2009,MW,U G,,B.Com
"",,D.R. Kakade College of,,,,,,B.B.A
"",,Commerce,,,,,,B.C.A
"",,"Pimpalwandi, Tal. Junner,",,,,,,
"",,Dist- Pune-412 412.,,,,,,
"",,Ph.No.(02132) 273444 / 273222,,,,,,
"",,(ID.NO:PU/PN/C/388/2009),,,,,,
195,Pune,Om Shiv Foundation’s,U,2009,MW,U G,,B.Com
"",,Arts  &  Commerce  Night,,,,,,B.A
"",,"College,",,,,,,
"",,"1452, Kasaba Peth, Near",,,,,,
"",,"Gaonkos Maruti,",,,,,,
"",,Dist- Pune-411 011.,,,,,,
"",,Ph.No.(02132) 273444 / 273222,,,,,,
"",,(ID.NO:PU/PN/C/389/2009),,,,,,
"",,,,,,,,
196,Pune,Bhairavnath  Shikshan  Mandal’s,U,2009,MW,U G,,B.Sc
"",,"Bhairavnath  College of Science,",,,,,,
"",,"Khutbao, Tal. Daund,",,,,,,
"",,Dist. Pune-412 203.,,,,,,
"",,(ID.NO:PU/PN/S/391/2009),,,,,,
197,Pune,Shri Chhatrapati Sambhaji,U,2009,MW,U G,,B.B.A
"",,Gramvikas  Pratishthan,,,,,,B.C.A
"",,"Sanchalit,",,,,,,B.Sc- Computer science
"",,Shri Vasantrao Farate patil,,,,,,
"",,"Arts, Commerce & Sciecne",,,,,,
"",,"Mandavgaon  Farata, Tal. Shirur,",,,,,,
"",,Dist. - Pune-412 203.,,,,,,
"",,(ID.NO:PU/PN/C/392/2009),,,,,,
"",,,,,,,,
198,Pune,Bhagwan Mahavir Education,U,2009,MW,U G,,B.B.A
"",,Society’s,,,,,,B.C.A
"",,"Preetam  Prakash  College,",,,,,,
"",,"Indrayaninagar,",,,,,,
"",,"Bhosari,Pune-411 026.",,,,,,
"",,(ID.NO:PU/PN/AC/393/2009),,,,,,
199,Pune,Balaji  Shikshan  Prasarak,U,2009,MW,U G,,B.B.A
"",,Mandal’s,,,,,,B.C.A
"",,College of  B.B.A. & B.C.A.,,,,,,
"",,"Shirur (Rural), Jategaon B !!,",,,,,,
"",,"Tal. Shirur, Dist.Pune-412 210.",,,,,,
"",,(ID.NO:PU/PN/C/394/2009),,,,,,
"",,,,,,,,
200,Pune,Shri  Anand  Vidya  Prasarak,U,2009,MW,U G,,B.B.A
"",,"Mandal’s ,",,,,,,B.C.A
"",,"Sancheti  College  of  Arts,",,,,,,B.Sc- Computer Science
"",,"Commerce &  Science,",,,,,,
"",,"Thergaon, Chinchwad,",,,,,,
"",,Dist. - Pune-411 033.,,,,,,
"",,(ID.NO:PU/PN/CS/396/2009),,,,,,
"",,,,,,,,
201,Pune,Shri Narmadeshwar Shikshan,U,2010,MW,U G,,B.B.A
"",,Prasarak Mandal’s,,,,,,B.C.A
"",,Karmaveer N.M. Gadsing Guruji,,,,,,
"",,"Arts, Commerce and Science",,,,,,
"",,College,,,,,,
"",,"Krishnanagar, Chinchwad, Pune-",,,,,,
"",,411 019.,,,,,,
"",,(ID.NO:PU/PN/C/397/2010),,,,,,
1,Pune,"S.P.Mandali’sTilak  College  of  EducationTilak RoadPune – 411 030Ph.No.(020)-24332035(ID.NO:PU/PN/EDN/009/1941)",U,1941,MW,UGPG,,"B.Ed.M.Ed"
2,Pune,"Adarsha Comprehensive  Collegeof  Education & Research,Karve Road, Erandawana,Pune- 411 004Ph.No.020-25433084(ID.NO:PU/PN/EDN/027/1970)",U,1970,MW,UG,,B.Ed.
3,Pune,"Shri Shivaji Maratha Society’sAdhyapak  MahavidyalayaAranyeshwar ,Pune – 411 009Ph.No.(020)-24223930Email: adhyapak_m@yahoo.com(ID.NO:PU/PN/EDN/028/1970)",U,1970,MW,"UG,PG",,"B.Ed.,M.Ed."
4,Pune,"Chandrashekhar Agashe Collegeof  Physdical Education,Gultekadi , Savakarnagar,Pune – 411 037(ID.NO:PU/PN/BPED/037/1977)",U,1977,MW,"UG,PG",,"B.P.Ed., M.P.Ed.,Physical"
5,Pune,Vidya Pratishthan’s,R,1990,MW,"UG, PG","1)B.Ed-(English),"
"",,College of Education,,,,,2)M.Ed.
"",,"vidyanagari, Baramati",,,,,
"",,Dist . Pune– 413 133,,,,,
"",,"Ph.No(02112)-239400,239185",,,,,
"",,(ID.NO:PU/PN/EDN/080/1990),,,,,
"",,,,,,,
"",,,,,,,
6,Pune,Rajgad  Dnyanpeeth’s,R,1990,MW,"UG,PG","B.Ed.,"
"",,Mrs. Nirmalatai Thopate College of,,,,,M.Ed.
"",,"Education, Bhor",,,,,B.A.B.Ed.
"",,"412 206, Dist – Pune",,,,,(Integrated)
"",,(ID.NO:PU/PN/EDN/082/1990),,,,,
"",,,,,,,
"",,,,,,,
7,Pune,Vidya Pratishthan’s,R,1990,MW,UG/PG,1) B.Ed - English
"",,"College of Education,",,,,,2) M.Ed.
"",,Baramati,,,,,
"",,Dist. Pune-413 133,,,,,
"",,Ph.No.02112-239400/ 239185,,,,,
"",,Fax No. (02112) 243762,,,,,
"",,E.Mail:,,,,,
"",,vpedu_@rediffmail1990.com,,,,,
"",,(Id No.PU /PN/E.du./080/1990),,,,,
"",,,,,,,
"",,,,,,,
8,Pune,Shri Sant Tukaram Shikshan,R,1990,MW,UG,B.Ed.
"",,Prasarak Mandal’s,,,,,
"",,College of Education,,,,,
"",,"Wadgaon – Maval, Pune",,,,,
"",,(ID.NO:PU/PN/EDN/085/1990),,,,,
9,Pune,Maharashtra  Cosmopolitin,U,1993,W,"UG,PG",1) B.Ed.
"",,Education Society’s,,,,,2) M.Ed
"",,H.G.M. Azam College of Education,,,,,3) B.A.B.Ed.
"",,"For Girls,",,,,,(Integrated)
"",,"2390, K.B. Hidayatullah Road ,",,,,,
"",,"Azam Campus, Camp,",,,,,
"",,Pune – 411 001,,,,,
"",,"Ph.No.(020)-26447257,26434244",,,,,
"",,E.mail:hgmazam@rediffmail.com,,,,,
"",,(ID.NO:PU/PN/EDN/094/1993),,,,,
10,Pune,Krishi Vikas Pratishthan’s,R,1993,W,UG,B.P.Ed.
"",,College of Physical Education,,,,,
"",,"(Mahila),",,,,,
"",,"Sharadanagar- 413 102, Baramati,",,,,,
"",,Dist – Pune,,,,,
"",,(ID.NO:PU/PN/BPED/100/1993),,,,,
11,Pune,Pavna Shikshan Prasarak,U,1995,MW,UG,B.P.Ed.
"",,"Mandal’s,College of Physical",,,,,
"",,"Education , 67/2. Landge Ali,",,,,,
"",,"Bhosari, Pune – 411 039",,,,,
"",,(ID.NO:PU/PN/BPED/112/1995),,,,,
12,Pune,Suhrud  Mandal Pune’s,U,1998,MW,UG,Hearing & Imperierd
"",,Panduran  Shmrao Mulgaonkar,,,,,(B.Ed.)
"",,Vishesh Shikshan Adhyapak,,,,,
"",,"Mahavidyalaya,",,,,,
"",,"S.No.93/1/B, Parvati Paytha,",,,,,
"",,"Laxminagar, Pune-411 009.",,,,,
"",,Ph.No.(020)-24232591/24232501,,,,,
"",,Email:surhud@vsnl.net,,,,,
"",,(ID.NO:PU/PN/B.Ed Hearing,,,,,
"",,&Imaperierd/127/1998),,,,,
13,Pune,Sunni Jumma Masjid Education,R,2003,MW,UGPG,B.Ed.
"",,Society’s,,,,,M.Ed.
"",,Dr. Mumtaj Ahmed Khan,,,,,
"",,"Education  College,",,,,,
"",,"Manchar, Dist – Pune",,,,,
"",,(ID.NO:PU/PN/EDn/192/2003),,,,,
14,Pune,Genba Sopanrao Moze Trust’s,R,2004,MW,UGPG,1) B.Ed.
"",,Genba Sopanrao Moze Adhyapak,,,,,2) M.Ed
"",,Mahavidyalaya,,,,,
"",,"S.No. 80,Wadmuhkwadi, Chahroli,",,,,,
"",,"Alandi Road, Tal. Haveli,",,,,,
"",,Dist. Pune- 412 105,,,,,
"",,Ph.No.020-,,,,,
"",,25139140/27185100/26687000,,,,,
"",,(ID.NO:PU/PN/B.Ed/202/2004),,,,,
15,Pune,Dr. D.Y. Patil Pratishthan’s,U,2004,MW,UG,"B.Ed., M.Ed"
"",,Dr. D.Y. Patil College of,,,,,
"",,"Education, Pimpri,",,,,,
"",,Pune-411018,,,,,
"",,(ID.NO:PU/PN/B.Ed/203/2004),,,,,
16,Pune,Abhinav Education Society’s,U,2004,MW,"UG,PG",B.Ed.
"",,"College of Education, Dhankawadi,",,,,,M.Ed.
"",,Dist. Pune-411043,,,,,
"",,,,,,,
"",,(ID.NO:PU/PN/B.Ed/204/2004),,,,,
17,Pune,Progressive Education Society’s,U,2005,MW,UG,Hearing & Impaired
"",,College of Special Education,,,,,(B.Ed.)
"",,(for Hearing and Impaired),,,,,
"",,"Shivajinagar, Pune-411005",,,,,
"",,,,,,,
"",,(ID.NO:PU/PN/BE.dHearing,,,,,
"",,&Imaperierd/205/2004),,,,,
18,Pune,Shri Khanderai Pratishthan’s,U,2005,MW,UG,B.Ed.
"",,"College of Education, Balewadi,",,,,,
"",,"Tal.Haveli,",,,,,
"",,Dist. Pune,,,,,
"",,(ID.NO:PU/PN/ E.Dn/222/2005),,,,,
19,Pune,Bhima Shaikshanik Nyas’s,R,2005,MW,"UG,PG",1) B.Ed.
"",,Subhash Anna Kul College of,,,,,2) M.Ed
"",,"Education,",,,,,
"",,"Gat.No.427, Madhukarnagar, Patas,",,,,,
"",,"Tal. Daund, Dist. Pune-412 219",,,,,
"",,Ph.No.02117-222312,,,,,
"",,Email:sbkedu2006@Yahoo.co.in,,,,,
"",,(ID.NO:PU/PN/ E.Dn/223/2005),,,,,
"",,,,,,,
20,Pune,Paschim Maharashtra Education,R,2005,MW,UG,B.Ed.
"",,"trust’s  College  of  Education,",,,,,
"",,"Kondhwa Khurd,Tal. Haveli,",,,,,
"",,Pune-411048,,,,,
"",,(ID.NO:PU/PN/ E.Dn/224/2005),,,,,
21,Pune,Shri Shivaji Shikshan Prasarak,R,2006,MW,UG,B.Ed.
"",,Manadal’s,,,,,
"",,Purandar Shikshan Shastra,,,,,
"",,"Mahavidyalaya,",,,,,
"",,"Saswad , Tal - Purandar,",,,,,
"",,Dist. Pune-- 412 301,,,,,
"",,Ph.No.  (02115)- 223755,,,,,
"",,Website:www.shikshanshastra.org,,,,,
"",,(Id.No.PU/PN/B.Ed/250/2006),,,,,
22,Pune,"Shri Jain Vidya Prasarak Mandal’s,",U,2005,MW,UG,B.Ed.
"",,"College of Education Chinchwad,",,,,,
"",,"Fattechand Marg,",,,,,
"",,"Chinchwad, Pune – 411 033",,,,,
"",,(ID.NO:PU/PN/ E.dn/240/2005),,,,,
23,Pune,Institute of Science Poona’s,U,2006,MW,UG,B.Ed.
"",,Swami Vivekanand College of,,,,,
"",,Education,,,,,
"",,"Survey No. 130, Mumbai-",,,,,
"",,"Bangalore Highway, Opp Wakad",,,,,
"",,"Police Chowkey, Waked, Pune -",,,,,
"",,411 057.,,,,,
"",,Id. No.PU/PN/B.Ed./264/2006,,,,,
"",,,,,,,
24,Pune,Dr. D.Y. Patil Prathistan’s,U,2006,MW,UG,B.Ed.
"",,Dr. D.Y. Patil College of,,,,,
"",,"Education,",,,,,
"",,"Akurdi, Pune-411 044.",,,,,
"",,Id. No.PU/PN/B.Ed./263/2006,,,,,
25,Pune,"Zeal Education Society’s ,",U,2006,MW,"UG,PG",1)B.Ed.
"",,Dnyanganga College o Education,,,,,2)M.Ed
"",,"S.No. 25/3/2, Hingane Khurd,",,,,,
"",,"Sinhgad Road, Pune – 411 051",,,,,
"",,Ph.No.(020)-24348071,,,,,
"",,Website:zealeducation.com,,,,,
"",,(ID.NO:PU/PN/ B.Ed/233/2006),,,,,
26,Pune,Ashlock Education Society’s,U,2006,MW,UG,B.Ed.
"",,Spicer Memorial College of,,,,,
"",,"Education,",,,,,
"",,"Aundh Road,Ganeshkhind P.O,",,,,,
"",,Pune – 411 007.,,,,,
"",,Ph.No.(020)-25690381/2/3,,,,,
"",,Website:,,,,,
"",,www.spicermemorialcollege.com,,,,,
"",,(ID.NO:PU/PN/ B.Ed/235/2006),,,,,
27,Pune,"Shri, Bhairavnath Shikshan",U,2006,MW,UG,B.Ed.
"",,"Sanstha’s,",,,,,
"",,"Parvatibai Dhondiba Dhankude,",,,,,
"",,"Adyapak Mahavidyalaya,",,,,,
"",,"Sr. No. 70 ,Dhankude Vasti,Baner",,,,,
"",,Dist – Pune.411 045,,,,,
"",,Ph.No.(020)-32931397,,,,,
"",,Email.Pddam@rediffmail.com,,,,,
"",,(ID.NO:PU/PN/ B.Ed/236/2006),,,,,
28,Pune,Sinhgad Technical Education,U,2006,MW,UG,B.Ed.
"",,"Society’s, Sinhgad College of",,,,,
"",,"Education 44/1, Vadgaon (BK)",,,,,
"",,"Sinhgad Road, Pune – 411 041",,,,,
"",,(ID.NO:PU/PN/ B.Ed/237/2006),,,,,
29,Pune,"Progressive Education Society’s,",U,2006,MW,UG,B.Ed.
"",,Modern College of Education (for,,,,,
"",,"women)P.E.Society’s Campus,",,,,,
"",,"Shivajinagar, Pune – 411 005.",,,,,
"",,Ph.No.(020)-25530670,,,,,
"",,Email:modernedu@hotmail.com,,,,,
"",,(ID.NO:PU/PN/ B.Ed/238/2006),,,,,
30,Pune,"Rajgad  Dnyanpeeth’s,",U,2006,MW,UG,B.Ed.(English)
"",,"Adhyapak Mahavidyalaya,",,,,,
"",,"Dhankwadi,Opp.Post office",,,,,
"",,Pune – 411 043,,,,,
"",,Ph.No.(020)-24370164,,,,,
"",,Email:am_dhankawadi@vsnl.net,,,,,
"",,(ID.NO:PU/PN/ B.Ed//239/2006),,,,,
31,Pune,Sinhagad Technical Education,U,2006,MW,UG,B.Ed.
"",,Society’s,,,,,
"",,Smt. Kashibai Navale College of,,,,,
"",,"Education,",,,,,
"",,"Kusgaon (BK), Gate No. 309, 310",,,,,
"",,"and 314, Near Mumbai-Pune",,,,,
"",,"Express Highway, Tal-Maval,",,,,,
"",,Dist-.Pune-411 041.,,,,,
"",,(ID No. PU/PN/ B.Ed/241/2007),,,,,
32,Pune,Shikshan Maharshi Dr.D.Y.Patil,U,2006,MW,UG,B.Ed.
"",,Shikshan Sanstha’s,,,,,
"",,Dr. D.Y. Patil College of Education,,,,,
"",,"107, RIL, G. Block, Shahunagar,",,,,,
"",,"M.I.D.C. Chinchwad, Pune – 19.",,,,,
"",,(ID.NO:PU/PN/ B.Ed/242/2006),,,,,
33,Pune,Institute of science Poona’s,U,2006,MW,UG,B.Ed.
"",,"College of Education,",,,,,
"",,"Sr. No. 130, Mumbai Bongalor",,,,,
"",,"Highway, Opp. Wakad Police",,,,,
"",,"chowkey,Wakad,",,,,,
"",,Pune- 411 057.,,,,,
"",,(ID.NO:PU/PN/ B.Ed/243/2006),,,,,
34,Pune,Sinhgad Technical Education,U,2006,MW,UG,B.Ed.
"",,"Society’s, Sinhgad College of",,,,,
"",,"Education,Sr. No. 43\2.Narhe",,,,,
"",,"(Ambegaon) Tal – Havali,",,,,,
"",,Dist  Pune – 411 041.,,,,,
"",,(ID.NO:PU/PN/ B.Ed/244/2006),,,,,
35,Pune,Shri Gajanan Maharaj Shikshan,U,2006,MW,"UG,PG",B.Ed.
"",,Prasarak Mandal’s Women College,,,,,M.Ed.
"",,"of EducationAt- Otur,",,,,,
"",,"Dumberwadi,Tal – Junner,",,,,,
"",,Dist. Pune – 412 409,,,,,
"",,(ID.NO:PU/PN/ B.Ed/245/2006),,,,,
36,Pune,Maharashtra Academi of,R,2007,MW,UG,B.Ed.,
"",,Engineering,,,,,,
"",,"And Education Research,",,,,,,
"",,College of  Education,,,,,,
"",,"Kothrud,Pune-411 038.",,,,,,
"",,,,,,,,
"",,(IDNo.PU/PN/B.Ed./277/2007),,,,,,
"",,,,,,,,
37,Pune,Kasturi Shikshan Santha’s,R,2008,MW,UG,B.Ed,
"",,"College of Eduaction (B.Ed.),",,,,,,
"",,"Shikrapur, Tal- Shirur,",,,,,,
"",,Pune-412 208.,,,,,,
"",,Ph. No. 02137-272440,,,,,,
"",,Email:kasturiedn@hotmail.com,,,,,,
"",,(IDNo.PU/PN/B.Ed./292/2008),,,,,,
"",,,,,,,,
38,Pune,"Shaan Education Society,",U,2008,MW,UG,B.Ed,
"",,"Guardian College of Education,",,,,,,
"",,"NIBM Kondhwa Crossing Road,",,,,,,
"",,"Kondhwa (K), Pune-48.",,,,,,
"",,Ph. No. 020-64780784,,,,,,
"",,Website:,,,,,,
"",,www.shaaneducation.Com,,,,,,
"",,(IDNo.PU/PN/B.Ed./293/2008),,,,,,
"",,,,,,,,
39,Pune,Navsahyadri Charitable Trust’s,R,2008,MW,UG,"B.Ed.,",M.Ed
"",,"College of Education,",,,,,,
"",,"Chakan, Tal-Khed,",,,,,,
"",,Dist-Pune-410 501.,,,,,,
"",,Ph. No. 02135-286251,,,,,,
"",,Website:www.navsahyadri.com,,,,,,
"",,,,,,,,
"",,(IDNo.PU/PN/B.Ed./294/2008),,,,,,
40,Pune,Jai Ganesh Educational,U,2008,MW,UG,B. Ed
"",,"Foundation’s,",,,,,
"",,"Jai Ganesh B. Ed. College,",,,,,
"",,"Sr. No. 48, Manajinagar, Narhe",,,,,
"",,"Road, Pune-411 041.",,,,,
"",,Ph. No. 020-64705396,,,,,
"",,(IDNo.PU/PN/B.Ed./296/2008),,,,,
"",,,,,,,
41,Pune,MAEER’s Vishwashanti Gurukul,R,2008,MW,UG,B. Ed
"",,"Teacher’s Training Academy,",,,,,
"",,B.Ed. College (English Medium),,,,,
"",,"Gat. No. 39, Loni Kalbhor, Pune-",,,,,
"",,"Solapur Road, Tal-Haveli, Dist-",,,,,
"",,Pune.,,,,,
"",,Ph. No. 020-38210000,,,,,
"",,Email. Principal.loni@mitsoe.com,,,,,
"",,(IDNo.PU/PN/B.Ed./301/2008),,,,,
42,Pune,Snehavardhak Mandal’s Shaikhanik,R,2008,MW,UG,B. Ed
"",,"Trust College of Education,",,,,,
"",,"Panchwati Colony, Talegaon-",,,,,
"",,"Dabhade,",,,,,
"",,Pune-410 506,,,,,
"",,Ph. No. 02114-222237,,,,,
"",,Email -balvikasjc@yahoo.com.,,,,,
"",,(IDNo.PU/PN/B.Ed./302/2008),,,,,
43,Pune,Dhareshwar Vidya va Krida,U,2008,MW,UG,B. Ed
"",,Pratishthan’s,,,,,
"",,Dhareshwar College of Education,,,,,
"",,"Sr.No.-48 ,Indraprastha nagar,",,,,,
"",,"Dhayari,  Pune-411 041",,,,,
"",,Ph.No.020-24390995,,,,,
"",,(IDNo.PU/PN/B.Ed./316/2008),,,,,
44,Pune,Shri Bhairvnath Shikshan Prasark,R,2008,MW,UG,B. Ed
"",,Mandal’s,,,,,
"",,"Shri Bhimashankar B.Ed College,",,,,,
"",,"Landewadi (Chinchodi), Tal-",,,,,
"",,"Ambegaon, Dist-Pune-410 503",,,,,
"",,Ph.No.(02133)-235106,,,,,
"",,E.Mail:bhimashankar_b.ed,,,,,
"",,college@rediffmail.com,,,,,
"",,(IDNo.PU/PN/B.Ed./316/2008),,,,,
45,Pune,Ira  Education  Society’s,R,2008,MW,UG,B. Ed
"",,College  of  Education,,,,,
"",,"Sr.No.149/2 Arvi, Tal:Haveli,",,,,,
"",,Dist:Pune,,,,,
"",,Ph.No.O20-25259911,,,,,
"",,Email:info@iraeducation.com,,,,,
"",,(IDNo.PU/PN/B.Ed./324/2008),,,,,
46,Pune,Shivneri Foundation’s,R,2008,MW,UG,B. Ed
"",,Shivneri Adhyapak,,,,,
"",,"Mahavidayalaya,",,,,,
