"",,,,,,,,
"",email : tsrahaman@tsrahaman.org,,,,,,,
"",,,,,,,,
625,[ERI38642] - Uran Education,MRS. PRAMILA,,,1. Bachelor of,,1. Bachelor of,
Societys College of Management &,YOGESH,,,Commerce,,Commerce,,
"",,,,,,,,
"Technology, Bori-Uran",LONDHE,(B.Com),(B.Com) - 120,,,,,
"",,2. Bachelor of,2. Bachelor of,,,,,
"AT PALAK MAIDAN, BORI, URAN",Phone No. : 22-,Science,Science,,,,,
Uran - 400702 Tal : Uran,27222228,(Information,(Information,,,,,
Dist : Raigad,Mobile :,Technology),Technology),,,,,
"",8425069921,(B.Sc.I.T),(B.Sc.I.T) - 60,,,,,
"",,,,,,,,
(Year of Estb. - 2008-09),,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - COMMERCE &,,,,,,,
"",SCIENCE),,,,,,,
"",,,,,,,,
"",email : uessrcollege@gmail.com,,,,,,,
"",,,,,,,,
626,[ERI89742] - G.V. Acharya Institute,Dr. Nishikant G.,,,1. B.E.,,1. B.E.,
"of Engineering & Technology , Karjat",JOag,,,(Computer,,(Computer,,
"",,,,,,,,
"",,Engineering),Engineering) -,,,,,
Veeracharya Technical Education,Phone No. : 2148-,2. B.E. (Civil,63,,,,,
"Campus, Shelu",229638,Engineering),2. B.E. (Civil,,,,,
Karjat - 410201 Tal : Karjat,Mobile :,3. B.E.,Engineering) -,,,,,
Dist : Raigad,9867332487,(Mechanical,63,,,,,
"",,Engineering),3. B.E.,,,,,
(Year of Estb. - 2009-10),4. B.E.,(Mechanical,,,,,,
Permanently Non Granted,(Electronics &,Engineering) -,,,,,,
(College Type - ENGINEERING),Telecommunicati,63,,,,,,
"",on Engineering),4. B.E.,,,,,,
email : principalgvaiet@yahoo.com,5. B.E.,(Electronics &,,,,,,
"",(Mechanical,Telecommunicati,,,,,,
"",,,,,,,,
Engineering)(Se,on Engineering),,,,,,,
cond Shift),- 63,,,,,,,
"",5. B.E.,,,,,,,
"",(Mechanical,,,,,,,
Engineering)(Se,,,,,,,,
cond Shift) - 60,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
627,[ERI36289] - IBSAR Institute of,Dr.Jayanti Bhave,,,,1. Master of,,1. Master of
"",Management Studies,,,,,Computer,,Computer
"",,,,,,,,
"",,Phone No. : 2148-,Application,Application,,,,
"","karjat Campus,Vill-Dahivali,",220472,(Second Shift),(Second Shift) -,,,,
"",Karjat(West) - 410201,Mobile :,2. Master of,60,,,,
"",Tal : Karjat,7506436965,Management,,,,,
"",Dist : Raigad,,Studies,,,,,
"",,(M.M.S),,,,,,
"",(Year of Estb. - 2008-09),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - MANAGEMENT),,,,,,,
"",,,,,,,,
"",email : iimskarjat410201@gmail.com,,,,,,,
"",,,,,,,,
628,"[ERI63728] - Konkan Gyanpeeth,",Dr. Mohan K. Kale,,,1. B.Pharm,,1. B.Pharm - 60,
"","Rahul Dharkar College of Pharmacy,",,,,,,,
"",,,,,,,,
"",Karjat,Phone No. : 2148-,,,,,,
"",,220312,,,,,,
"",Konkan Gyanpeeth Shaikshnik,Mobile :,,,,,,
"","Sankul, Vengaon Road, Dahivali -",9970070562,,,,,,
"","Parade, Post- Tiware, Tal- Karjat,",,,,,,,
"",Dist- Raigad 410201,,,,,,,
"",Karjat(West) - 410201,,,,,,,
"",Tal : Karjat,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",(Year of Estb. - 2006-07),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - PHARMACY),,,,,,,
"",,,,,,,,
"",email : p.kgrdcp@gmail.com,,,,,,,
"",,,,,,,,
629,[ERI45678] - Konkan Gyanpeeths,Dr. Madhukar,,,1. B.E.,,1. B.E.,
Engineering (Karjat),Jagannath,,,(Production,,(Production,,
"",,,,,,,,
"",Lengare,Engineering),Engineering) -,,,,,
Konkan Gyanpeeth Shaikshanik,,2. B.E.,60,,,,,
"Sankul, Vengaon Road, Dahivali,",Phone No. : 2148-,(Computer,2. B.E.,,,,,
"Tal-Karjat, Dist-Raigad, Pin-410 201",222580,Engineering),(Computer,,,,,
Karjat(West) - 410201,Mobile :,3. B.E.,Engineering) -,,,,,
Tal : Karjat,9552576555,(Information,60,,,,,
Dist : Raigad,,Technology),3. B.E.,,,,,
"",4. B.E.,(Information,,,,,,
(Year of Estb. - 1994-95),(Mechanical,Technology) - 60,,,,,,
Permanently Non Granted,Engineering),4. B.E.,,,,,,
(College Type - ENGINEERING),5. B.E.,(Mechanical,,,,,,
"",(Electronics &,Engineering) -,,,,,,
email : kgce@vsnl.net,Telecommunicati,60,,,,,,
"",on Engineering),5. B.E.,,,,,,
"",,,,,,,,
6. B.E.,(Electronics &,,,,,,,
(Instrumentation,Telecommunicati,,,,,,,
Engineering),on Engineering),,,,,,,
"",- 60,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,,,6. B.E.,
"",,,,,,,(Instrumentation,
"",,,,,,,Engineering) -,
"",,,,,,,60,
630,[ERI24356] - Matoshree Sumati C.,DR. NANDKUMAR,,,1. Bachelor of,,1. Bachelor of,
"","Tipnis College of Arts & Commerce,",S INGALE,,,Arts (B.A.),,Arts (B.A.) - 120,
"",,,,,,,,
"",Karjat,,2. Bachelor of,2. Bachelor of,,,,
"",,Phone No. : 2148-,Commerce,Commerce,,,,
"",MAMDAPUR - NERAL,238443,(B.Com),(B.Com) - 120,,,,
"",Karjat - 410101 Tal : Karjat,Mobile :,,,,,,
"",Dist : Raigad,7757027785,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2008-09),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - ARTS &,,,,,,,
"",COMMERCE),,,,,,,
"",,,,,,,,
"",email : msctipnis@gmail.com,,,,,,,
"",,,,,,,,
631,[ERI53824] - S.A.V. Acharya Institute,Dr.C.Satyanaraya,,,,1. Master of,,1. Master of
of Management Studies,na,,,,Management,,Management,
"",,,,,,,,
"",,Studies,Studies,,,,,
Veeracharya Technical Education,Phone No. : 2148-,(M.M.S),(M.M.S) - 180,,,,,
Campus Opp. Shelu Suburban,229639,,,,,,,
Railway Station Shelu/Damat,Mobile :,,,,,,,
Karjat(East) - 410201,7276841529,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",Tal : Karjat,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2010-11),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - MANAGEMENT),,,,,,,
"",,,,,,,,
"",email :,,,,,,,
"",director.3357savaims.mumbai@gmail,,,,,,,
"",.com,,,,,,,
"",,,,,,,,
632,[ERI43582] - Saraswati Education,Prof. Praful,,,1. B.E.,,,
Societys Group of Institutions Faculty,Jawanjal,,,(Computer,,,,
"",,,,,,,,
of Engineering,,Engineering),,,,,,
"",Phone No. : 2148-,2. B.E.,,,,,,
"Village-Diksal, Post-Koshane,",225708,(Mechanical,,,,,,
"Kalyan-Karjat Road, Opp. Bhivpuri",Mobile :,Engineering),,,,,,
Road Railway Station,9757477310,3. B.E.,,,,,,
Karjat(East) - 410201,,(Electronics &,,,,,,
Tal : Karjat,Telecommunicati,,,,,,,
Dist : Raigad,on Engineering),,,,,,,
"",4. B.E.,,,,,,,
(Year of Estb. - 2009-10),(Electrical,,,,,,,
Permanently Non Granted,Engineering),,,,,,,
(College Type - ENGINEERING &,,,,,,,,
MANAGEMENT),,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,,,,
"",email : sesgoifoe3124@gmail.com,,,,,,,
"",,,,,,,,
633,[ERI68749] - Vidya Vikas Mandals,Hiren Dand,,,1. B.M.S.,,1. Bachelor of,
"",College of Information Technology &,,,,2. Bachelor of,,Science,
"",,,,,,,,
"",Management,Phone No. : 2148-,Science,(Information,,,,
"",,236552,(Information,Technology),,,,
"","Brahman Aali, Neral",Mobile :,Technology),(B.Sc.I.T) - 1,,,,
"",Karjat(East) - 410101,9821140717,(B.Sc.I.T),2. B.M.S. - 1,,,,
"",Tal : Karjat,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2010-11),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - COMMERCE &,,,,,,,
"",SCIENCE),,,,,,,
"",,,,,,,,
"",email : dandhiren@yahoo.co.in,,,,,,,
"",,,,,,,,
634,[ERI74586] - Mahatma Education,SUCHITA M,,,1. Bachelor of,,1. Bachelor of,
"Society, Pillai HOC College of",SAYAJI,,,Architecture,,Architecture,,
"",,,,,,,,
Architecture,,(B.Arch),(B.Arch) - 40,,,,,
"",Phone No. : 2192-,,,,,,,
PILLAI HOCL EDUCATIONAL,250066,,,,,,,
"CAMPUS,RASAYANI",Mobile :,,,,,,,
"TAL:KHALAPUR,VIA",9987536670,,,,,,,
"PANVEL,RAIGAD",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",Khalapur(East) - 410207,,,,,,,
"",Tal : Khalapur,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2009-10),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - ARCHITECTURE),,,,,,,
"",,,,,,,,
"",email : phcarch@gmail.com,,,,,,,
"",,,,,,,,
635,[ERI83574] - Mahatma Education,Dr. T.A.James,,,1. Bachelor of,,1. Bachelor of,
"Society, Pillai HOC College of",,,,Education,,Education,,
"",,,,,,,,
"Education and Research, Rasayani",Phone No. : 2192-,(B.Ed.) (Full,(B.Ed.) (Full,,,,,
"",252005,Time),Time) - 50,,,,,
"Pillai HOCL Educational Campus,",Mobile :,,,,,,,
Rasayani,9870208619,,,,,,,
Khalapur(East) - 410207,,,,,,,,
Tal : Khalapur,,,,,,,,
Dist : Raigad,,,,,,,,
"",,,,,,,,
(Year of Estb. - 2009-10),,,,,,,,
Permanently Non Granted,,,,,,,,
(College Type - EDUCATION),,,,,,,,
"",,,,,,,,
email : phcer@mes.ac.in,,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
636,[ERG79428] - Pillais HOC College of,Dr. Lata Menon,,,1. Bachelor of,,1. Bachelor of,
"Arts, Science & Commerce,",,,,Arts (B.A.),,Arts (B.A.) - 120,,
"",,,,,,,,
Rasayani,Phone No. : 2192-,2. Bachelor of,2. Bachelor of,,,,,
"",254151,Mass Media,Mass Media,,,,,
PILLAI HOCL EDUCATIONAL,Mobile :,(B.M.M),(B.M.M) - 60,,,,,
"CAMPUS, HOC COLONY RASAYANI",9820389930,[Bachelor of,3. Bachelor of,,,,,
Khalapur(East) - 410207,,Mass Media,Commerce,,,,,
Tal : Khalapur,"(B.M.M),]",(B.Com) - 120,,,,,,
Dist : Raigad,3. Bachelor of,4. Bachelor of,,,,,,
"",Commerce,Commerce,,,,,,
(Year of Estb. - 2007-08),(B.Com),(Accounting and,,,,,,
Permanently Non Granted,"[Commerce ,]",Finance) - 60,,,,,,
"(College Type - ARTS, COMMERCE",4. Bachelor of,5. Bachelor of,,,,,,
& SCIENCE),Commerce,Science (B.Sc.) -,,,,,,
"",(Accounting and,120,,,,,,
email : phcasc@mes.ac.in,Finance),6. Bachelor of,,,,,,
"",[Accounting &,Science (B.Sc.),,,,,,
"",,,,,,,,
"Finance,]",(Computer,,,,,,,
"5. B.M.S. [BMS,]",Science) - 60,,,,,,,
6. Bachelor of,7. Bachelor of,,,,,,,
Science (B.Sc.),Science,,,,,,,
7. Bachelor of,(Information,,,,,,,
Science (B.Sc.),Technology),,,,,,,
(Computer,(B.Sc.I.T) - 60,,,,,,,
Science),8. B.M.S. - 60,,,,,,,
[Computer,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,"Science,]",,,
"",,,,,8. Bachelor of,,,
"",,,,,Science,,,
"",,,,,(Information,,,
"",,,,,Technology),,,
"",,,,,(B.Sc.I.T) [B.Sc.,,,
"",,,,,"(I.T.),]",,,
"",,,,,,,,
637,[ERI96843] - Pillais HOC College of,DR.CHELPA,,,1. B.E.,1. M.E.,1. B.E.,1. M.E.
"Engineering & Technology, Rasayani",LINGAM,,,(Electronics,(Computer,(Computer,(Computer,
"",,,,,,,,
"",,Engineering),Engineering),Engineering) -,Engineering) -,,,
PILLAI HOCL EDUCATIONAL,Phone No. : 2192-,2. B.E.,2. M.E.,60,24,,,
"CAMPUS ,HOCL",250066,(Computer,(Electronics &,2. B.E.,2. M.E.,,,
"COLONY,RASAYANI,TA-",Mobile :,Engineering),Telecommunica,(Information,(Electronics &,,,
"KHALAPUR,DIST-RAIGAD",9029011353,3. B.E.,tion,Technology) - 60,Telecommunica,,,
Khalapur - 410207 Tal : Khalapur,,(Information,Engineering),3. B.E. (Civil,tion,,,
Dist : Raigad,Technology),3. M.E.,Engineering) -,Engineering) -,,,,
"",4. B.E. (Civil,(Machine,60,24,,,,
"",,,,,,,,
(Year of Estb. - 2008-09),Engineering),Design),4. B.E.,3. M.E.,,,,
Permanently Non Granted,5. B.E.,4. M.E.,(Mechanical,(Machine,,,,
(College Type - ENGINEERING),(Mechanical,(Computer,Engineering) -,Design) - 24,,,,
"",Engineering),Networks &,60,4. M.E.,,,,
email : pillaihoc@mes.ac.in,6. B.E.,Information,5. B.E.,(Computer,,,,
"",(Electronics &,Security),(Electronics &,Networks &,,,,
"",,,,,,,,
Telecommunicati,5. M.E. Civil,Telecommunicati,Information,,,,,
on Engineering),Engineering,on Engineering),Security) - 24,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,,Intake Capacity
o.,Type of Grant / Year of,,Courses,,,
"",Establishment,,UG PG,UG PG,,UG PG
"",,,,7. B.E. (Construction,- 60,5. M.E. Civil
"",,,,(Automobile Engineering,6. B.E.,Engineering
"",,,,Engineering) and,(Automobile,(Construction
"",,,,8. B.E. Management),Engineering) -,Engineering
"",,,,(Mechanical 6. M.E.,60,and
"",,,,Engineering)(Se (Information,7. B.E.,Management) -
"",,,,cond Shift) Technology),(Mechanical,24
"",,,,9. B.E. Direct (Information,Engineering)(Se,6. M.E.
"",,,,Second Year and Cyber,cond Shift) - 60,(Information
"",,,,Computer Warfare),8. B.E. Direct,Technology)
"",,,,Engineering,Second Year,(Information
"",,,,10. B.E.,Computer,and Cyber
"",,,,(Electrical,Engineering - 60 Warfare) - 24,
"",,,,Engineering),9. B.E.,
"",,,,,(Electrical,
"",,,,,Engineering) -,
"",,,,,60,
638,[ERI72354] - Vishwaniketan Institute,Dr. Babasaheb,,1. B.E.,1. B.E.,
"",of Management Enterpreneurship,Rajaram Patil,,(Computer,(Computer,
"",and Engineering Technology (Imeet),,,Engineering),Engineering) -,
"",,Phone No. : 2192-,,2. B.E. (Civil,60,
"","Survey No.52,Kumbhivali,Near",274208,,Engineering),2. B.E. (Civil,
"",Khalapur Toll Naka off Mumbai Pune,Mobile :,,3. B.E.,Engineering) -,
"",Expressway,9004674383,,(Mechanical,120,
"",Khalapur(East) - 410202,,,Engineering),3. B.E.,
"",Tal : Khalapur,,,4. B.E.,(Mechanical,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",Dist : Raigad,,,,(Electronics &,,Engineering) -,
"",,Telecommunicati,60,,,,,
"",(Year of Estb. - 2013-14),on Engineering),4. B.E.,,,,,
"",Permanently Non Granted,5. B.E.,(Electronics &,,,,,
"",(College Type - ENGINEERING),(Electrical,Telecommunicati,,,,,
"",,Engineering),on Engineering),,,,,
"",email :,,- 60,,,,,
"",mail.vishwaniketan@gmail.com,,5. B.E.,,,,,
"",,(Electrical,,,,,,
"",,,,,,,,
"",,,,,,,Engineering) -,
"",,,,,,,60,
639,[ERI53697] - M.B. More Foundations,MR. HANMANT,,,1. Bachelor of,,1. Bachelor of,
"Arts, Commerce & Science Women",GOVIND DHAVLE,,,Arts (B.A.),,Arts (B.A.) - 120,,
"",,,,,,,,
College,,2. Bachelor of,2. Bachelor of,,,,,
"",Phone No. : 2194-,Commerce,Commerce,,,,,
"NEAR OLD PETROML PUMP, OPP.",263130,(B.Com),(B.Com) - 120,,,,,
"BANK OF INDAI, DHATAV,",Mobile :,3. Bachelor of,3. Bachelor of,,,,,
"TAL.ROHA, DIST RAIGAD.",9766850464,Science (B.Sc.),Science (B.Sc.) -,,,,,
Roha - 402116 Tal : Roha,,,120,,,,,
Dist : Raigad,,,,,,,,
"",,,,,,,,
(Year of Estb. - 2012-13),,,,,,,,
Permanently Non Granted,,,,,,,,
"(College Type - ARTS, COMMERCE",,,,,,,,
& SCIENCE),,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",email :,,,,,,,
"",mbmwomencollege@gmail.com,,,,,,,
"",,,,,,,,
640,[ERI35674] - Hirwal Education Trust,Dr. Vaishali Arun,,,1. B.M.S.,,1. Bachelor of,
"",College of Computer Science and,Patil,,,2. Bachelor of,,Science (B.Sc.),
"",,,,,,,,
"",Information Technology,,Science (B.Sc.),(Computer,,,,
"",,Phone No. : 2145-,(Computer,Science) - 60,,,,
"","Mumbai Goa Highway, Behind Dharia",222057,Science),2. Bachelor of,,,,
"","Petrol Pump, At- Chambharkhind",Mobile :,3. Bachelor of,Science,,,,
"",Mahad - 402301 Tal : Mahad,9145598464,Science,(Information,,,,
"",Dist : Raigad,,(Information,Technology),,,,
"",,Technology),(B.Sc.I.T) - 60,,,,,
"",(Year of Estb. - 2004-05),(B.Sc.I.T),3. B.M.S. - 60,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - COMMERCE &,,,,,,,
"",SCIENCE),,,,,,,
"",,,,,,,,
"",email :,,,,,,,
"",hirwaleducationtrust@rediffmail.com,,,,,,,
"",,,,,,,,
641,[ERI78653] - Lokvikas Samajik,Anjay Shankar,,,1. Bachelor of,,1. Bachelor of,
Sansthas M.M. Jagtap Senior,Dhanawade,,,Arts (B.A.),,Arts (B.A.) - 120,,
"",,,,,,,,
College of Arts Science &,,2. Bachelor of,2. Bachelor of,,,,,
"Commerce, Navenagar",Phone No. : 2145-,Commerce,Commerce,,,,,
"",222268,(B.Com),(B.Com) - 120,,,,,
M.N.P.SCHOOL NO.1,Mobile :,3. Bachelor of,3. Bachelor of,,,,,
Mahad(West) - 402301,9763111911,Science (B.Sc.),Science (B.Sc.) -,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",Tal : Mahad,,,,,,120,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2009-10),,,,,,,
"",Permanently Non Granted,,,,,,,
"","(College Type - ARTS, COMMERCE",,,,,,,
"",& SCIENCE),,,,,,,
"",,,,,,,,
"",email : anjayshankar@gmail.com,,,,,,,
"",,,,,,,,
642,[ERI79425] - Royal Education,Dhansay A.Wahab,,,,,,
Societys Dr. A. R. Undre Womens,,,,,,,,
"",,,,,,,,
"Degree College of Science,",Phone No. : 2147-,,,,,,,
Commerce & Arts,224930,,,,,,,
"",Mobile :,,,,,,,
At Post Borli Panchatan,9272445550,,,,,,,
Srivardhan - 402403 Tal : Srivardhan,,,,,,,,
Dist : Raigad,,,,,,,,
"",,,,,,,,
(Year of Estb. - 1997-98),,,,,,,,
Permanently Non Granted,,,,,,,,
"(College Type - ARTS, COMMERCE",,,,,,,,
& SCIENCE),,,,,,,,
"",,,,,,,,
email :,,,,,,,,
principalundrecollege@gmail.com,,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
643,[ERG69384] - Bharat Shikshan,Mrs. Nilofar Firoj,,,1. Bachelor of,,1. Bachelor of,
"","Mandals Arts, Commerce and",Bannikop,,,Arts (B.A.),,Arts (B.A.) - 120,
"",,,,,,,,
"",Science Senior College,,2. Bachelor of,2. Bachelor of,,,,
"",,Phone No. : 2352-,Commerce,Commerce,,,,
"",C/O Patwardhan,225186,(B.Com),(B.Com) - 120,,,,
"","Highschool,Ratnagiri",Mobile :,3. Bachelor of,3. Bachelor of,,,,
"",Ratnagiri(East) - 415612,9545380241,Science (B.Sc.),Science (B.Sc.) -,,,,
"",Tal : Ratnagiri,,,120,,,,
"",Dist : Ratnagiri,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2016-17),,,,,,,
"",Permanently Non Granted,,,,,,,
"","(College Type - ARTS, COMMERCE",,,,,,,
"",& SCIENCE),,,,,,,
"",,,,,,,,
"",email : bsm2016rtn@gmail.com,,,,,,,
"",,,,,,,,
644,[ERG97354] - D. J. Samant College,Smt. Kanta,,,1. Bachelor of,,,
"of Arts, Science & Commerce, Pali",Kallapa Kamble,,,Arts (B.A.),,,,
"",,,,,,,,
"",,2. Bachelor of,,,,,,
At. Post Pali Tal. Dist. Ratnagiri,Phone No. : 2352-,Commerce,,,,,,
Ratnagiri - 415803 Tal : Ratnagiri,249278,(B.Com),,,,,,
Dist : Ratnagiri,Mobile :,3. Bachelor of,,,,,,
"",7387434459,Science (B.Sc.),,,,,,
(Year of Estb. - 2009-10),,,,,,,,
Permanently Non Granted,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"","(College Type - ARTS, COMMERCE",,,,,,,
"",& SCIENCE),,,,,,,
"",,,,,,,,
"",email : djsamant@yahoo.in,,,,,,,
"",,,,,,,,
645,[ERG39867] - FINOLEX ACADEMY,Dr.Kaushal K,,,1. B.E.,1. Master of,1. B.E.,1. Master of
OF MANAGEMENT &,Prasad,,,(Electronics,Computer,(Electronics,Computer,
"",,,,,,,,
TECHNOLOGY,,Engineering),Application,Engineering) -,Application,,,
"",Phone No. : 2352-,2. B.E.,(M.C.A),60,(M.C.A) - 60,,,
"P 60,P-60/1,MIDC,MIRJOLE",229569,(Information,2. M.E.,2. B.E.,2. M.E.,,,
"BLOCK,RATNAGIRI.",Mobile :,Technology),(Machine,(Information,(Machine,,,
Ratnagiri - 415639 Tal : Ratnagiri,9405723887,3. B.E.,Design),Technology) - 60,Design) - 18,,,
Dist : Ratnagiri,,(Mechanical,,3. B.E.,,,,
"",Engineering),(Mechanical,,,,,,
(Year of Estb. - 1996-97),4. B.E.,Engineering) -,,,,,,
Permanently Non Granted,(Chemical,60,,,,,,
(College Type - ENGINEERING),Engineering),4. B.E.,,,,,,
"",5. B.E.,(Chemical,,,,,,
email : admin@famt.ac.in,(Electronics &,Engineering) -,,,,,,
"",Telecommunicati,60,,,,,,
"",,,,,,,,
on Engineering),5. B.E.,,,,,,,
6. B.E.,(Electronics &,,,,,,,
(Electrical,Telecommunicati,,,,,,,
Engineering),on Engineering),,,,,,,
"",- 60,,,,,,,
"",6. B.E.,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,,,(Electrical,
"",,,,,,,Engineering) -,
"",,,,,,,60,
646,[ERG76598] - Kokanes Kohinoor,SHRUTI KOKANE,,,1.,,1.,
"",Technikal Trusts Kohinoor College of,,,,B.Sc.(Hospitality,,B.Sc.(Hospitality,
"",,,,,,,,
"",Hotel & Tourism Management,Phone No. : 2352-,Studies) degree,Studies) degree,,,,
"",Studies,235012,Course,Course - 60,,,,
"",,Mobile :,,,,,,
"","Bhatye, Ratnagiri-Pawas Coastal",9821156239,,,,,,
"","Highway, Ratnagiri",,,,,,,
"",Ratnagiri - 415612 Tal : Ratnagiri,,,,,,,
"",Dist : Ratnagiri,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2004-05),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - SCIENCE),,,,,,,
"",,,,,,,,
"",email : mgkkohinoor@gmail.com,,,,,,,
"",,,,,,,,
647,[ERG69248] - Mohini Murari Mayekar,MRS. SNEHA,,,1. Bachelor of,,1. Bachelor of,
Arts & Commerce College,SUBHASH,,,Arts (B.A.),,Arts (B.A.) - 120,,
"",,,,,,,,
"",PALAYE,"[Marathi,]",2. Bachelor of,,,,,
At.Post.Chafe,,2. Bachelor of,Commerce,,,,,
Ratnagiri(West) - 415620,Phone No. : 2357-,Commerce,(B.Com) - 120,,,,,
Tal : Ratnagiri,251494,(B.Com),,,,,,
Dist : Ratnagiri,Mobile :,"[Accountancy,]",,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,9421822265,,,,,,
"",(Year of Estb. - 2009-10),,,,,,,
"",Permanently Non Granted,,,,,,,
"",(College Type - ARTS &,,,,,,,
"",COMMERCE),,,,,,,
"",,,,,,,,
"",email : mmmacc.chafe@gmail.com,,,,,,,
"",,,,,,,,
648,[ERG94285] - Navnirman Shikshan,SUKUMAR,,,1. Bachelor of,,1. Bachelor of,
"Sanstha S. P. Hegshetye Arts,",SHRIPAL SHINDE,,,Arts (B.A.),,Arts (B.A.) - 120,,
"",,,,,,,,
Commerce and Science College,,2. Bachelor of,2. Bachelor of,,,,,
"",Phone No. : 2352-,Commerce,Commerce,,,,,
