214.,"M.S. Ramaih Nagar, M.S.R.I.T Post,",1993,Pvt.,,BHM
"",,,,E-mail : principal@msrchm.edu,
"",Bangalore-54,,,,
"",,,,Web: www.msrchm.edu,
"",,,,,
"",,,,,
"",,,,Ph.No. : 080 – 23600966 / 23608597,
"","M.S. Ramaiah FGC,",,,,
215.,,,,Fax: 080 – 23606905,
"","M.S. Ramaiah Ngr, M.S.R.I.T Post,",1994,Pvt.,,
"",,,,E-mail : principal.msrcasc@gmail.com,"BA -  J, Psy,Eng;"
"",Bangalore-54,,,,
"",,,,Web: www.msrcasc.org/ www.msrmsc.org,"BSc -BT,C,MB;Gen, BC, MB;"
"",,,,,"Elecs,M, Cs;"
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,,"BCom, BCA, BBA,MSc –MB ; BT ;"
"",,,,,BC ; Appl. Gen; &  MBA
"",,,,,
"",,,,,
"",,,,,
"",,,,,"BA – H, E, Soc ; H, E, P;H,E,Music;"
"",,,,,"H,E, Kan; H, E, Eng / Telugu /"
"",,,,,Sanskrit / Hindi / Tamil / Urdu;
"","Maharani Arts, Commerce & Management",,,Ph.No. : 080 – 22257792,"Psy, E, Soc; Philosophy, E,Soc;"
216.,"College for Women,",,,Fax: 080 –9522257792,"Psy,Soc,P;WS,J, Opt.E; Philosophy,"
"",,1975,Govt.,,
"","Sheshadri Rd,",,,E-mail : maharaniartscollege@gmail.com,"Psy, J; H,E,Geo; Psy, J, Opt. E;"
"",Bangalore-9,,,,"BBA, B.Com,BCom-Voc.Course"
"",,,,,Office Management & Secretarial
"",,,,,Practice; MA- Eco & Pol. Sc; Eng;
"",,,,,MSc – Psy & MBA
"",,,,,"BA- H,E,Soc; Kan,Soc, P;H,E,P;"
"",,,,Ph.No. : 080 – 23349311 /23360816,
"",Maharani Lakshmi Ammani  Women’s,,,,
"",,,,,"J,Soc,Kan;  Psy, J, Soc;"
"",,,,Fax: 080 – 23360816,"BSc – P, C, M; P, M, Cs;C,B, Z; BC,"
"","College,",,Pvt.-,,
217.,,1972,,E-mail : mlacw@hotmail.com,"MB,Z; BC,B,Gen; C,B,BT; C, Z, BT;"
"","18th Cross, Malleshwaram,",,Aided,,
"",,,,Web: Mlacw.org,"BCom,  BS course 4 yrs"
"",Bangalore-12,,,,
"",,,,,"BCA, BBA, MA- Kan"
"",,,,,MCom & MSc – BT ; BC ;
"",,,,,"BSc- P,C, M; P,M,Elecs;P, M,Cs;"
"",,,,Ph.No. : 080 – 22262796,"C,B,MB;  C, B, Z; B, Z, Psy; C, Z,"
"","Maharani Science College for Women,",,,Fax: 080 – 22342438,"MB;Gen, SC,BC; C,B,BT;  C, Z, BT;"
218.,"Palace Road,",1938,Govt.,E-mail : mscwbangalore1@rediffmail.com,"E,Stat, M ; BC, SC, BT;Bio Chem,"
"",Bangalore-01,,,Web: www.mscwb.org,"Bot,Zoo; Chem, Bot, App.Gen;"
"",,,,,"Chem,Bot, Sericulture;"
"",,,,,"MSc- Phy, MB, BC, Maths & MCA"
"",,,Nature,,,
"",,Year,,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,,
"",,Estd.,,,,with combination
"",,,Insttn.,,,
"",,,,,,
"",,,,Ph.No : 080-23342557/23469202/23469611,,
"","Malleshwaram Ladies Association FGC,",,,Fax: 080 – 23469202,,
"",,,Pvt.-,,,
219.,"Cross Road, Malleshwaram,",1985,,E-mail : madhavir02@gmail.com,BCom,
"",,,Aided,,,
"",Bangalore-3,,,Web: mlafgcw.org,,
"",,,,,,
"",,,,,,
"","Mariyappa Evening College,",,,,,
"",,,,"Ph.No. : 080 -23325332, 23425655",,
"","No.3022, 3023, 3024, MKK Road,",,,,,
220.,,2004,Pvt.,Fax: 080 – 22923496,BCom,
"","Gayathrinagar,",,,,,
"",,,,E-mail : mariyappainstitution@gmail.com,,
"",Bangalore -21,,,,,
"","Mariyappa First Grade College,",,,,,
"",,,,Ph. No. : 080 – 23325332 / 23425655,"BA- H, E, P;  H, E, J;",
"","No.3022, 3023, 3024, MKK Road,",,,,,
221.,,1994,Pvt.,Fax: 080 – 22923496,BCom & BBA,
"","Gayathrinagar,",,,,,
"",,,,E-mail : mariyappainstitution@gmail.com,,
"",Bangalore -21,,,,,
"","MES Instiute of Management Studies,",,,Ph. No. : 080 -65608667,,
"",,,,,BCom & BBA,
222.,"17th Main, 2nd Block, Rajajinagar,",2004,Pvt.,E-mail : mesinstitute@gmail.com,,
"",,,,,,
"",Bangalore -10,,,Web: mesinstitutions.org,,
"","MET Academy of Management  Science,",,,,,
"","No.1/4, Ittina Apartments, Balaji Layout, 4th",,,,"BA- Socio,E,P; J,H, Tour;",
223.,,2004,Pvt.,Ph. No : 080 – 65954939,,
"","Main, Hongasandra, Bommanahalli,",,,,BCom & BBA,
"",Bangalore-68.,,,,,
"","MET Degree Evening College,",,,,,
"","No.1/4, Ittina Apartments, Balaji Layout, 4th",,,,"BA- H, E,P; J, H,Tour",
224.,,2004,Pvt.,Ph. No : 080 – 65954939,,
"","Main, Hongasandra, Bommanahalli,",,,,& BCom,
"",Bangalore-68.,,,,,
"",,,,,"BA- H, E, P; H E, Soc;",
225.,,2005,Pvt.,Ph.No : 080 – 26641090,,
"","MEWA Degree College,",,,,BCom & BBA,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"","No.128, 38th Cross, East End Road,",,,,
"","9th Block, Jayangar,",,,,
"",Bangalore-69,,,,
"",,,,Ph.No. : 080 – 25253284 / 25261760,
"","Miranda Institute of Management,",,,,
"",,,,Fax: 080 - 25253284,"BCom, BCA & BBA"
226.,"# 52, HAL III stage,",2000,Pvt.,,
"",,,,E-mail : : basavarajaiahm@yahoomail.com,
"",Bangalore – 75,,,,
"",,,,Web: http://www.mirandacollege.co.in,
"",,,,Ph.No. : 080 – 23462632/633,"BA – Psy, J, Communicative"
"","MLA Academy of Higher Learning,",,,,
"",,,,Fax: 080 – 41656877,English;
227.,"14th Cross, Malleswaram,",2006,Pvt.,,
"",,,,E-mail : padmajanataraj@rediffmail.com,"BCom,  BBA,"
"",Bangalore –03.,,,,
"",,,,Web: www.mlaahl.org,"MCom, & PG Dip – HRM"
"",,,,Ph.No. : 080 – 25284050 /25283320,
"","Mont Fort  College,",,,,
"",,,,Fax: 080-25280358,"MSc – Psy ,  Psy Counseling &"
228.,"Old Madras Road,",2000,Pvt.,,
"",,,,E-mail : Mont fort@vsnl.com,PhD - in Psychological Counseling
"",Bangalore-38,,,,
"",,,,Web: sampurnamontfort.com,
"",,,,Ph.No. : 080 – 22389634 / 22382798,
"","MP Birla Institute of Management,",,,Fax: 080-22389624 / 35,
229.,"No.43, Racecourse Road,",1999,Pvt.,E-mail : nmalaval@mpbim.com,MBA
"",Bangalore-9,,,Web: www.mpbim.com,
"",,,,Ph.No. : 080 –41289076,
"","MQI Degree College,",,,,
"",,,,E-mail : bm-ahmed2001@yahoo.com,
230.,"#8, Bore Bank Road, Benson Town,",2007,Pvt.,,BCom & BBA
"",,,,/mqidc2007@gmail.com,
"",Bangalore -46,,,,
"",,,,Web: www.mqidegreecollege.com,
"",Nagarjuna College of Commerce &,,,,BCom & BBA
"","Management Studies,",,,,"B.Sc: P,M,C"
231.,,2012,Pvt.,,
"","#38/1, Ramagondanahalli, Yelahanka,",,,,"B.A: H,E,P"
"",Bangalore-560 064,,,,
232.,"NAISH College,",2005,Pvt.,Ph.No. : 080 – 41517522,
"",,,Nature,,,
"",,Year,,,,Courses offered
SL.No,Name and Address of the College,,of,,Phone / Fax / E-Mail / Web,
"",,Estd.,,,,with combination
"",,,Insttn.,,,
"","VS Compound, 80ft Rd,4th Blk, Koramangala,",,,Fax,: 9180 – 41225684,
"",Bangalore-560 034,,,E-mail : naishcollege@yahoo.in,,BSc- Audiology & Speech
"",,,,Web,: www.naishaudiospeech.com,Language Pathology-BASLP
"",,,,,,"BBA,MASLP  & MIB"
"",,,,Ph.No. : 080 – 23348645,,
"","Natya Institute of Kathak and Choreography,",,,,,
"",,,,E-mail : natyainstitute@gmail.com,,
233.,"No. 37, 17th Cross, Malleshwaram,",1987,Pvt.,,,BA – Kathak  &  Choreography
"",,,,Web,: www.natyamaya.com,
"",Bangalore-55.,,,,,
"",,,,Ph.No. : 080 – 23228800,,
"","Navya College of Management & Science,",,,,,
"",,,,Fax,: 080 – 23228800,
"","88/c, Modi Hospital Road, Near Shankar Mutt",,,,,
234.,,2005,Pvt.,E-mail : navyacollege@gmail.com,,BCA & BBA
"","Circle, WOC Road,",,,,,
"",,,,Web,: www.navyaintitutions.org,
"",Bangalore -86,,,,,
"",,,,Ph.No. : 080 – 25429361,,
"","New Horizon College,",,,,,
"",,,,Fax,: 080 – 25429366,"BA –H, J, Opt. Eng;Psy, J, Opt. Eng;"
235.,"Kasturinagar, NGEF Layout,",2008,Pvt.,,,
"",,,,E-mail : principalnhck@newhorizonindia.edu,,"BCom, BCA & BBA"
"",Bangalore-43,,,,,
"",,,,Web,: www.new horizonindia.edu,
"",,,,Ph.No. : 080 – 66297777,,
"","New Horizon College,",,,,,
"",,,,Fax,": 080-28440770, 66297775",
236.,"No.41, Kadubisanahalli, Marathalli Ring Road,",1998,Pvt.,,,BBA
"",,,,E-mail : principalnch.edu@gmail.com,,
"",Bangalore-87,,,,,
"",,,,Web,: http://www.newhorizonindia.edu,
"",Nisarga Degree Evening College,,,,,
"","#07, Nisarga Garden, Opp. Govt. Hospital,",,,,,
237.,,2012,Pvt.,,,"BA –H,E,P & BCom"
"","Hegganahalli,",,,,,
"",Bangalore-560 091,,,,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,,
"","Noble Evening College,",,,,
"",,,,Ph.No. : 080 – 26650404,
"","#12A/19, 9th Cross, Opp. to Rajashekhar",,,,
238.,,2011,Pvt.,E-mail : Admission@noblecollege.org,BCom & BSC
"","Hospital,  JPNagar, 1st Phase,",,,,
"",,,,Web: www.noblecollege.org,
"",Bangalore-78,,,,
"",,,,,
"","Noble Institute of Business Excellence,",,,,
239.,"#44/2, Bertena Agrahaara, Hosur Main Road,",2013,Pvt.,,"BCom, BCA & BBA"
"",Bangalore-560 100,,,,
"","Noble School of Business,",,,Ph.No. : : 080 -  26650404,
"","12/A/19, 9th Cross, Rajashekar Hospital,",,,Fax: 080 – 30251449,
240.,,2006,Pvt.,,"BCom, BCA & BBA"
"","J.P. Nagar I Phase,",,,E-mail : admissions@noblecollege.org,
"",Bangalore-78,,,Web: www.noblecollege.org,
"","NRI Institute,",,,Ph.No. : 080 – 23215023/23210044,
"","No.6 Papareddypalya, Nagarabhavi 2nd",,,Fax: 080-23211398,"BSc – C, B, MB;"
241.,,1992,Pvt.,,
"","Stage,",,,E-mail : nri _institute@sify.com,"BCom, BCA, BHM &  BBA"
"",Bangalore-560 072.,,,Web: www.nri institute.in,
"","Om Prabha FGC Women’s College,",,,,
"",,,,,"BA – H, E, Opt. K; H, E, P; H, E,Soc;"
242.,"No.13/1, 13/2, Magadi Main Road,",1994,Pvt.,Ph. No : 080 –23222166 / 23307564,
"",,,,,"BSc – P, C, M & BCom"
"",Bangalore-79,,,,
"","Om Prabha First Grade Evening College,",,,,
243.,"No.13/1, 13/2, Magadi Main Road,",2004,Pvt.,Ph. No : 080 –23307564,"BA – H, E, P &  BCom"
"",Bangalore-79,,,,
"",,,,Ph.No. : 080 – 22420994  /  22421076,
"","Osteen College,",,,,
"",,,,E-mail : Info@osteencollege.com,
244.,"Gowri Chambers, 5th Main Chamarajpet,",2005,Pvt.,,BCom & BBA
"",,,,Web: www.osteencollege.com,
"",Bangalore -18,,,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,,
"","Oxbridge Business School,",,,Ph.No. : 080 – 23246421,
"","No.8 & 9 Mahadeshwaranagar,",,,Fax: 080 – 23246422,
245.,,2007,Pvt.,,BBA  & MBA
"","Vishvaneedum Post, Harohalli Cross,",,,E-mail : director@oxbridgemba.com,
"",Bangalore -91,,,Web: www.oxbridgecollege.in,
"",,,,,
"","Oxbridge College of Science & Commerce,",,,Ph.No. : 080 – 23246421/23,
"","No.8 & 9 Mahadeshwaranagar,",,,Fax: 080 – 23246422,"BSc – P, M, Cs;C, Z, MB; C,Z, BT;"
246.,,1999,Pvt.,,
"","Vishvaneedum Post, Harohalli Cross,",,,E-mail : obsbangalore@gmail.com,"BCom, BCA & M.Sc -  BT"
"",Bangalore -91,,,Web: www.oxbridgecollege.in,
"","Oxford Degree College,",,,,
"",,,,Ph.No. : 080 – 22748999,
247.,"Sir MV Layout, Ullal Main Road,",2011,Pvt.,,BCom
"",,,,E-mail :  oxforduniversal@yahoo.com,
"",Bangalore-560 056,,,,
"","P.E.S College,",,,,"BSc – M, Elecs, Cs ; P, C, M ; C, Z,"
"","BSK I stage, Bangalore-50 (BBA, BCA courses",,,Ph.No. : : 080 – 26600105,"Sc; BC, Z, Gen; P, M, Cs; C, Z, MB;"
"",,,Pvt.-,,
248.,"offered at Ring Road, Hoskerehalli,",1973,,Fax: 080-26506928,"P, M, Elecs;C, Z, BT ;"
"",,,Aided,,
"","BSK 3rd Stage,",,,E-mail : pes degree @yahoo.com,"BCom, BCA, BBA,BHM &"
"",Bangalore -85,,,,"MSc-MB, BT"
"",P.E.S. Degree College (Bangalore South,,,,
"",,,,Ph.No. :  080 – 66186635,
"","Campus),",,,,
249.,,2011,Pvt.,Fax: 080 - 28521630,BCA & BBA
"","Hosur Road, Electronic City,",,,,
"",,,,E-mail : dilip.maripuri@pes.edu,
"",Bangalore-560 100,,,,
"","P.E.S. Evening College,",,,Ph.No. : 080 – 26600105,
250.,"BSK Ist Stage, Hanumanthangar,",2011,Pvt.,Fax: 080 - 26506928,BCom
"",Bangalore-560 050,,,E-mail : pesdegree@yahoo.com,
"","P.S.E. College,",,,,
"","#74, Thippanahalli, Near Anjaneya Temple,",,,,"BA – H,E,P; H,E,K"
251.,,2013,Pvt.,,
"","Nagasandra Post,",,,,BCom
"",Bangalore-73,,,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"","P.V.P. First Grade Evening College,",,,,
252.,"#42, Ring Road, Mallathhalli,",2008,Pvt.,,BCom &  BBA
"",Bangalore -56,,,,
"","Padma College of Management & Science,",,,Ph.No. : 080 – 23508182,
"","No.24/39, 4th Block, 4th Stage,",,,E-mail : padma.education@yahoo.com /,
253.,,2008,Pvt.,,BCA
"","Basaveshwaranagar,",,,raninalini@yahoo.com,
"",Bangalore-560 079,,,Web: www.padmaeduacademy.com,
"",,,,Ph.No. : 080– 28485204 / 28485205,"BA – Psy, J, Opt.Kan;"
"","Padmashree Institute of Mngmt & Science,",,,,
"",,,,Fax: 080-23215527,"BSc – BC, Gen, BT;C, B, Z; C, Z, BT;"
254.,"Kommagatta Villege, Kengeri Hobli,",2000,Pvt.,,
"",,,,E-mail : pimsdirector@gmail.com,"BCom, BCA, BBA., MBA,Mcom"
"",Bangalore -60,,,,
"",,,,Web: www.padmashree.org,MSc- MB;BT; BC; Org. Chemistry
"","Panchajanya Vidhya Peetha Degree College,",,,,
"",,,,Ph.No. : 080 –  23241126,
255.,"#42, Ring Road, Mallathhalli,",2008,Pvt.,,BCom &  BBA
"",Bangalore -56.,,,,
"","Panchasheela Degree College,",,,,
"","#10, BHEL Layout, 21st Cross,",,,,
256.,,2011,Pvt.,,BCom &  BBA
"","Pattanagare, RR Nagar,",,,,
"",Bangalore -560 098,,,,
"","Patel Evening College,",,,,
"","Kariyammana Agrahara, Opp. Intel, Near",,,,"BA – H,E,Soc; H,E, Jour"
257.,,2013,Pvt.,,
"","Outer Ring Rd, Bellandur Post,",,,,BCom
"","Bangalore-560 103,",,,,
"","Patel  Institute of Science & Mgmt.,",,,,
"",,,,,
"","No.25/2, Kariyammana Agrala, Belandur PO,",,,,
258.,,2008,Pvt.,,"BA – H,E,P; BCom, BCA  & BBA"
"","Opp intel, Outer Ring Road,",,,,
"",,,,Ph.No. : 080- 25639835 / 95,
"",Bangalore -560 103,,,,
"",,,Nature,,,
"",,Year,,,,Courses offered
SL.No,Name and Address of the College,,of,,Phone / Fax / E-Mail / Web,
"",,Estd.,,,,with combination
"",,,Insttn.,,,
"",,,,Fax,: 080 – 25639894,
"",,,,E-mail : patelpismdegreecollege1@gmail.com,,
"",,,,Web,: www.patelgroupofinstitutions.edu.in,
"",,,,,,
"",,,,,,
"",Pinnacle Institute of Management & Science,,,,,
"","#19/2, Bhavani Mansion, Mallathalli,",,,Ph.No. : 080 – 65653116,,
259.,"Nagarabhavi 2nd Stg, Deepa Complx, Opp.",2007,Pvt.,E-mail : infopinnacle.edu@gmail.com,,BCA & BBA
"",AIT,,,Web,: www.pinnacle.edu.in,
"",Bangalore -72,,,,,
"","Pragathi First Grade College,",,,,,
"","#57,Opp.to Janapriya Apartments,Pipeline",,,Ph.No. : 080 – 28371454,,
260.,,2010,Pvt.,,,BCom
"",Rd,,,E-mail :  pragathifirstgradecolle@gmail.com,,
"",Bangalore -560 090,,,,,
"",,,,,,"BA – J, Opt.Eng, P;"
"",,,,Ph.No. : 080 – 65592561 / 42478710,,
"",,,,,,"BSc–C,MB,BT;M,CSc,Elecs"
"","Presidency College,",,,Fax,: 080 - 23636174,
"",,,,,,"BCom, BCA, BBA,"
261.,"No.33-2C, 33-2D, Kempapura Hebbal,",2000,Pvt.,E-mail : contact@presidencycollege.com,,
"",,,,,,"MSc -  BT ; BC;  MCA, MBA, MIB,"
"",Bangalore-24,,,Web,: www.presidencycollege.ac.in,
"",,,,,,"MFA, MS, MSW &  PG Dip in –"
"",,,,,,Retail Mngt
"","Pride Degree College,",,,,,
"","Chokkanahalli, Opp. To Shanabhoganahalli",,,,,
262.,,2013,Pvt.,,,"BA – H,E,P"
"","Lake, Arekere, Hesaraghatta,",,,,,
"",Bangalore North.,,,,,
"","Pushpagiri College of Mgmt & Sciences,",,,,,
"","Mahantheswara Layout, Kachohalli,",,,,,"BA – J,Opt E, Psy; BCom, BCA &"
263.,,2007,Pvt.,,,
"","Laxmipura,",,,,,BBA
"",Bangalore North.,,,,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"","R.J.S. Evening College,",,,Ph.No. : 080 – 25525534 / 25632493,
"","#1, Mahayogiramana Road, 16th Main,",,,Fax: 080 - 25539648,"BA – H,E,P"
264.,,2007,Pvt.,,
"","3rd Block, Koramangala,",,,E-mail : rjspufgc@yahoo.co.in,BCom
"","Bangalore -34,",,,Web: www_rjsims.org,
"","R.N. Shetty First Grade College,",,,,
"","Channasandra, Uttarahalli, Kengeri",,,,
265.,,2012,Pvt.,,"BCom, BCA, BBA"
"","MainRoad,",,,,
"",Bangalore-560 061.,,,,
"",,,,Ph.No. : 080 – 28391555,
"","R.R. Institute of Advanced Studies,",,,,
"",,,,Fax: 080 – 28396210,
266.,"Chikkabanavara,Hesaraghatta Road,",2007,Pvt.,,MBA
"",,,,E-mail : rrias.principal@gmail.com,
"",Bangalore-90,,,,
"",,,,Web: www.rrias.in,
"",,,,Ph.No. : 080 – 28391555,
"","R.S. College of Management And Science,",,,,
"",,,,Fax: 080 - 28396210,
267.,"No.43(1), Doddajala",2000,Pvt.,,"BCom, BCA, BBA, MBA & MCA"
"",,,,E-mail : rrims.principal@gmail.com,
"",Bangalore North.,,,,
"",,,,Web: www.rrinstitutions.com,
"",R.V.V. College of Commerce & Business,,,,
"",Management (New name: SN Bhat College of,,,,
268.,"Commerce & Business mgmt.),",1998,Pvt.,,"BCom,  BBA"
"","No.86, 22nd Main Road, BSK 1st Stage,",,,,
"",Bangalore-560 050.,,,,
"",,,,Ph.No. : 080– 25501219,
"","Radiance College,",,,,
"",,,,Fax: 080 – 25501209,
269.,"6th Stage, Venkatareddy Lyt, Koramangala,",2006,Pvt.,,"BA – J, Psy, Opt. Eng; & BBA"
"",,,,E-mail : enquiry@radiancecollege.com,
"",Bangalore -95,,,,
"",,,,Web: www.radiancecollege.com,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"","Rajajinagar First Grade College,",,,Ph.No. : 080 – 23501128,
270.,"10th Main, 5th Block, Rajajingar,",2005,Pvt.,E-mail : rajeshlr.sam@gmail.com,"BA – E, P, Jour; BCom & BBA"
"",Bangalore -10,,,Web: www.rfgcc.com,
"",,,,Ph.No. : 080–  23503211 / 23208656,
"","Rajajinagar Parents Association FGC,",,,,"BA- H, E, Cs; H,  E, P;"
"",,,,Fax: 080-2308656,
271.,"CA-2, 5th Block, Rajajinagar,",1993,Pvt.,,"BSc – P, C, M; P, M, Cs;"
"",,,,E-mail : r.p.a.college@rediffmail.com,
"",Bangalore-10.,,,,"BCom, BCA & BBA"
"",,,,Web: www.rpa.college.org,
"","Ramanashree Academy of Mgmt.,",,,,
"",,,,Ph.No : 080– 3353571/23353220/23507675,
"","No.14, 10th Cross, 18th Main,",,,,
272.,,2005,Pvt.,Fax: 080 – 23357787,"BCom,  BCA & BBA"
"","MC Layout Vijanagar,",,,,
"",,,,E-mail :principal@ramanashreeacademy.com,
"",Bangalore -40,,,,
"","Ranjani College of Performing Arts,",,,,
"",,,,Ph.No. : 080  -  26721475,
"","Ranjani Kalakendra, #656, 2nd Main, 11th",,,,"BA – Dance; Drama & Music; His,"
273.,,2008,Pvt.,E-mail : suparnaranjini@yahoo.co.in,
"","Block, Nagarabhavi 2nd Stage, BDA Layout,",,,,"Eco, Drama/Dramatics"
"",,,,Web: www.ranjinikalakendra.org,
"",Bangalore -72.,,,,
"",RBANMS Evening College.,,,Ph.No. : 080 – 25546159,
"",,,,,"BA -  J, Opt. Eng, P;"
274.,"#24, Gangadhar Chetty Road,",1997,Pvt.,Fax: 080 – 25546159,
"",,,,,BCom  & PG Dip in BA/HRM/MM
"",Bangalore-42,,,E-mail : princi_lead@yahoo.co.in,
"",,,,,"BA- H,E,P; H,E,Opt. E;"
"",,,,Ph. No.: 080 – 25512976,"BSc- PMElecs; M,Cs,Elec; P, M,Cs;"
"",RBANMS First Grade College,,,,
"",,,Pvt.-,Fax: 080-25361149,"BCom, BCA,BCom.Vocational"
275.,"#12, Annaswamy mudliar road,",1983,,,
"",,,Aided,E-Mail: principal_rbanms@yahoo.com,"Course Advertisement,Sales,"
"",Bangalore-42,,,,
"",,,,Web: www.rbanms.org,Promotion/Sales Mngt BBA &
"",,,,,MCom
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,Ph.No. : 080 -  25525534,
"","Reddy Jansangha FGC,",,,Fax: 080 - 25539648,"BSc- P,M,Cs;  P, M, Elecs; C, Z, MB;"
276.,"17th Main Road, 3rd Block,  Koramangala,",1991,Pvt.,E-mail : rjsfgc@yahoo.com,"BC, Gen, MB; BC, Gen,BT; C, Z, BT;"
"",Bangalore-34,,,Web: www.rjsfgc.org,"BCom, BCA,  BBA & MBA"
"",,,,,
"",,,,Ph.No. : : 080 –26692036/,
"",Regional Institute of Co-operative Mgmt.,,,,
"",,,,Fax: 080-26692537,MBA  – Finance /Marketing /
277.,"No.67, Padhmanabhanagar, B.S.K IInd Stage,",1999,Pvt.,,
"",,,,E-mail : rdpaban@yahoo.co.in,HR Management / System
"",Bangalore-70.,,,,
"",,,,Web: www.ricmbangalore.com,
"","Reva First Grade College,",,,,
"","No.7, New BEL Road, 1st Main Road,",,,,"BCom, BCA, BBA"
278.,,2011,Pvt.,,"BSc- P,C, M; C, B, Z"
"","Geddalahalli, BBA Ward No.18, Sanjayanagar,",,,,
"",,,,,"BA – E,Maths, Stats; Psy, E, Jour"
"",Bangalore-560 094,,,,
"","Reva First Grade Evening College,",,,,
"","#7, New BEL Road, I Main, Geddalahalli,",,,,
279.,,2012,Pvt.,,BCom
"","BBAP No.19, Sanjayanagar,",,,,
"",Bangalore-560 094.,,,,
"",,,,,
"","Reva Institute of Management Studies,",,,Ph.No. : 080 – 23543830 / 31 / 32,
"","#11th Cross, HAF Post, Near CBI Office,",,,Fax: 080 – 23543830 / 31 / 32,
280.,,2011,Pvt.,,"BCA, BCom & BBA"
"","Ganganagar,",,,E-mail : beena@revainstitution.org,
"",Bangalore -560 024,,,Web: www.revainstitution.org,
"",,,,,
"","Reva Institute of Science & Technology,",,,,
"",,,,,
281.,"No.227, Kattigenahalli, Jala Hobli, Yelahanka,",2002,Pvt.,,"BSc – BT,Gen, BC; BC, Gen, Z;"
"",,,,,
"",Bangalore -64,,,,"Sc,M,Stat ;"
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,Ph.No: 080-,"BCom, BCA, BBA &"
"",,,,23543830/31/32/65687563/64/65,MSc  – BT ;BC & MBA
"",,,,Fax: 080 - 23543830 / 1 / 2,
"",,,,E-mail : ramesh@revainstitution.org,
"",,,,Web: www.revainstitution.org,
"",,,,,
"",,,,,
"",,,,Ph.No. : 080 – 25539648,
"","RJS Institute of Management Studies.,",,,,
"",,,,Fax: 080 - 25539648,
282.,"16th Mn Road, 3rd Block, Koramangala,",2008,Pvt.,,BBA & MBA
"",,,,E-mail : info@rjsims.org,
"",Bangalore-34,,,,
"",,,,Web: www.rjsims.org,
"",,,,Ph.No. : 080 – 28391555,
"","RR Institute of Management,",,,,
"",,,,Fax: 080 – 28396210,
283.,"#67, Chikkabanavara,",2007,Pvt.,,"BCom, BCA & BBA"
"",,,,E-mail : rrias.principal@gmail.com,
"",Bangalore-560 090.,,,,
"",,,,Web: www.rrias.in,
"","RV Institute of Management,",,,,
"","No.17, 26th Main, 36th Cross,",,,,
284.,,2008,Pvt.,,MBA
"","Jayanagar, 4th T Block,",,,,
"",Bangalore-41.,,,,
"",,,,"Ph.No. : 080 – 65656262, 41749502",
"","S.B. College of Management Studies,",,,,
"",,,,Fax: 080 – 8041757158,"BA – J, Opt.Eng, Psy;"
"","No.293, Chikkabommasandra Cross, 1st A",,,,
285.,,2007,Pvt.,E-mail : principalsbcmsmba@gmail.com,BSc – FAD;
"","Main Road, Yelahanka New Town,",,,,
"",,,,Web: www.sbinstitutions.com,BCA  & BBA
"",Bangalore -64.,,,,
"",,,,Ph.No. : 080- 25613741/42 / 8065470229,"BA- H, E, Opt.K;H,E,P; E, P,S; H,"
"","S.E.A College of  Arts, Science & Commerce,",,,,
"",,,,Fax: 080-25613418,"E,Opt. E;"
286.,"Ekta Nagar, Basavanapura, Virgonagar Post,",2001,Pvt.,,
"",,,,E-mail : seaeduinfo@seaedu.ac.in,"BSc–Elecs,M,Cs;"
"",Bangalore-49,,,,
"",,,,Web: www.seaedu.ac.in,"BCom, BCA, BBA & MCom"
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,Ph.No. : 080 – 65471301,
"","S.J.E.S College of Hotel Management,",,,,
